spelling,count,looks_polish,locations
victus,1,False,0049.JPG.parsed.txt:31
videret,1,False,0005.JPG.parsed.txt:17
vigilia,1,False,0050.JPG.parsed.txt:24
vigore,2,False,0052.JPG.parsed.txt:8; 0053.JPG.parsed.txt:14
virginali,1,False,0067.JPG.parsed.txt:15
vlterius,1,False,0068.JPG.parsed.txt:17
vmarła,1,True,0064.JPG.parsed.txt:6
vniuersum,1,False,0058.JPG.parsed.txt:20
vocare,1,False,0064.JPG.parsed.txt:31
vocata,1,False,0049.JPG.parsed.txt:18
vocatam,1,False,0050.JPG.parsed.txt:31
volens,1,False,0061.JPG.parsed.txt:13
voluerit,1,False,0051.JPG.parsed.txt:2
voluit,1,False,0064.JPG.parsed.txt:31
vtacitque,1,False,0061.JPG.parsed.txt:36
vtifruendum,1,False,0058.JPG.parsed.txt:21
vtrinque,2,False,0068.JPG.parsed.txt:23; 0068.JPG.parsed.txt:38
vult,1,False,0056.JPG.parsed.txt:13
wczesney,1,True,0006.JPG.parsed.txt:3
wewiedziono,1,True,0065.JPG.parsed.txt:37
wiary,1,False,0066.JPG.parsed.txt:13
wieczne,1,True,0006.JPG.parsed.txt:2
wiecznym,1,True,0005.JPG.parsed.txt:33
wiek,1,False,0065.JPG.parsed.txt:30
winien,1,False,0065.JPG.parsed.txt:27
winni,1,False,0065.JPG.parsed.txt:30
winniczney,1,True,0069.JPG.parsed.txt:6
wizbie,1,False,0069.JPG.parsed.txt:36
wmurze,1,True,0069.JPG.parsed.txt:30
wniwecz,1,True,0065.JPG.parsed.txt:29
woddle,1,False,0006.JPG.parsed.txt:9
wolno,1,False,0066.JPG.parsed.txt:8
wolnym,1,False,0069.JPG.parsed.txt:9
wprowadzić,1,True,0064.JPG.parsed.txt:8
wrocić,2,True,0065.JPG.parsed.txt:30; 0066.JPG.parsed.txt:35
wroty,1,False,0069.JPG.parsed.txt:34
wrzwiow,1,True,0069.JPG.parsed.txt:6
wrzwiu,2,True,0069.JPG.parsed.txt:5; 0069.JPG.parsed.txt:10
wszakze,1,True,0005.JPG.parsed.txt:27
wszystek,1,True,0069.JPG.parsed.txt:32
wszystkie,1,True,0005.JPG.parsed.txt:30
wszystkim,1,True,0069.JPG.parsed.txt:36
wtrzywaniu,1,True,0006.JPG.parsed.txt:5
wtych,1,False,0006.JPG.parsed.txt:7
wyciągnienia,1,True,0066.JPG.parsed.txt:7
wyiasd,1,False,0069.JPG.parsed.txt:39
wykona,1,False,0064.JPG.parsed.txt:11
wyymuiac,1,False,0005.JPG.parsed.txt:32
wzdluz,1,False,0069.JPG.parsed.txt:11
wzdłuz,1,True,0069.JPG.parsed.txt:33
wzemi,1,False,0069.JPG.parsed.txt:19
zachowanie,1,False,0005.JPG.parsed.txt:31
zadnych,1,False,0005.JPG.parsed.txt:32
zapisuie,2,False,0005.JPG.parsed.txt:32; 0006.JPG.parsed.txt:4
zapłatę,1,True,0065.JPG.parsed.txt:26
zarazy,1,False,0064.JPG.parsed.txt:10
zdało,1,True,0006.JPG.parsed.txt:1
zeszło,1,True,0064.JPG.parsed.txt:11
zeznali,2,False,0006.JPG.parsed.txt:7; 0065.JPG.parsed.txt:25
zeznał,1,True,0066.JPG.parsed.txt:6
zgołebnikiem,1,True,0069.JPG.parsed.txt:33
znawam,1,False,0005.JPG.parsed.txt:29
zodbaciłem,1,True,0069.JPG.parsed.txt:32
zostawiwszy,1,True,0069.JPG.parsed.txt:7
zostawuiac,1,False,0005.JPG.parsed.txt:34
zołnierzika,1,True,0069.JPG.parsed.txt:19
zupełną,1,True,0065.JPG.parsed.txt:26
zwiasd,1,False,0069.JPG.parsed.txt:39
złotych,1,True,0006.JPG.parsed.txt:9
Łaski,1,True,0065.JPG.parsed.txt:38
łokcia,1,True,0069.JPG.parsed.txt:33
łokieć,1,True,0069.JPG.parsed.txt:12
łożyć,1,True,0066.JPG.parsed.txt:14
Śniatyński,1,True,0066.JPG.parsed.txt:18
żadnego,2,True,0065.JPG.parsed.txt:33; 0066.JPG.parsed.txt:12
żywocie,1,True,0006.JPG.parsed.txt:6
żącey,1,True,0006.JPG.parsed.txt:6
