spelling,count,looks_polish,locations
requirant,2,False,example.txt:14605; example.txt:23912
requirat,2,False,example.txt:18896; example.txt:22105
requirenbatur,1,False,example.txt:49060
requirunt,2,False,example.txt:7576; example.txt:27406
requisierunt,1,False,example.txt:37649
requisiuerunt,1,False,example.txt:16782
requisiverunt,1,False,example.txt:38429
resarciantur,1,False,example.txt:34780
resciet,1,False,example.txt:25894
resciuit,1,False,example.txt:46267
residebat,1,False,example.txt:40425
residuitatem,1,False,example.txt:49692
residuitatis,1,False,example.txt:51370
respondowac,1,False,example.txt:24670
respondowai,1,False,example.txt:45605
respuere,1,False,example.txt:34949
restaurasse,1,False,example.txt:614
restituantur,2,False,example.txt:25800; example.txt:44641
restituturus,1,False,example.txt:44058
reswiecie,1,False,example.txt:37710
retinendaque,1,False,example.txt:19449
retinuisset,1,False,example.txt:19024
retorquebat,1,False,example.txt:16442
retorquet,1,False,example.txt:52094
retractamusque,1,False,example.txt:19027
retractauimus,1,False,example.txt:19027
retribens,2,False,example.txt:48135; example.txt:48136
retribuet,1,False,example.txt:46093
retrocedit,1,False,example.txt:1418
retrospassio,1,False,example.txt:5787
reuidenda,1,False,example.txt:13878
reuivificuriat,1,False,example.txt:50135
reverterentur,1,False,example.txt:48157
revideant,2,False,example.txt:44545; example.txt:44546
rexitque,1,False,example.txt:11372
ricordiae,1,False,example.txt:8533
ricorditer,1,False,example.txt:36464
rigoreJuris,1,False,example.txt:30632
riguositat,1,False,example.txt:974
rijskoi,1,False,example.txt:20821
rilihamie,1,False,example.txt:48536
rioratur,1,False,example.txt:26952
ripsecurit,1,False,example.txt:31679
riquizowani,1,False,example.txt:11119
robienia,2,False,example.txt:37354; example.txt:42692
robionych,1,False,example.txt:33021
roboranda,1,False,example.txt:16677
roborando,1,False,example.txt:21233
roborantur,1,False,example.txt:24295
roborari,1,False,example.txt:18905
roborarique,1,False,example.txt:20490
roboratam,2,False,example.txt:50111; example.txt:51545
roboratas,1,False,example.txt:28763
roboratur,2,False,example.txt:37420; example.txt:53001
robustum,1,False,example.txt:3772
rodmarsthe,1,False,example.txt:30516
rodzaj,1,True,example.txt:17247
rodzeni,2,True,example.txt:14105; example.txt:26019
rodzicach,1,True,example.txt:36187
rodzicow,1,True,example.txt:35953
rodziela,1,True,example.txt:33658
romirz,1,True,example.txt:17952
romisze,1,True,example.txt:13027
ronsdze,1,True,example.txt:24338
ronymum,2,False,example.txt:18775; example.txt:33355
roschowaniu,1,False,example.txt:29914
rosczepem,1,True,example.txt:11694
roselakie,1,False,example.txt:18458
roskasaniuJego,1,False,example.txt:9280
roskassa,1,False,example.txt:31201
roskazalismy,1,False,example.txt:2258
roskazaniem,2,False,example.txt:7578; example.txt:42532
roskazowamu,1,False,example.txt:38341
roskazuyącze,1,True,example.txt:11509
roskonewska,1,False,example.txt:38392
roslaczenia,2,True,example.txt:24209; example.txt:24219
rospierai,1,False,example.txt:13014
rosprawiania,1,False,example.txt:22197
rosprawianym,1,False,example.txt:22171
rosprawili,1,False,example.txt:37175
rossprzesthrzem,1,True,example.txt:36848
rostarial,1,False,example.txt:30370
rostkami,1,False,example.txt:13837
roszandek,1,True,example.txt:13387
roszandku,1,True,example.txt:18951
rotseags,1,False,example.txt:41312
rotundam,1,False,example.txt:36501
rotundkiem,1,False,example.txt:37391
rousaila,1,False,example.txt:24846
rownież,1,True,example.txt:33135
rownys,1,False,example.txt:22528
roxnoboxatoriam,1,False,example.txt:20378
royssedl,1,False,example.txt:31208
roywodow,1,False,example.txt:24581
roywodsi,1,False,example.txt:24570
royzliab,1,False,example.txt:30703
rozaydem,1,False,example.txt:40812
rozdawane,1,False,example.txt:37318
rozdziale,2,True,example.txt:50818; example.txt:50819
rozdzieliem,1,True,example.txt:39919
rozdzieloną,1,True,example.txt:15956
rozednialo,1,False,example.txt:30447
rozesnac,1,False,example.txt:50008
rozgodaił,1,True,example.txt:18430
roziechal,1,False,example.txt:40612
rozkazalismy,1,False,example.txt:43524
rozkazanie,1,False,example.txt:30469
rozliana,1,False,example.txt:30057
rozmawiaiąc,1,True,example.txt:31336
rozmawial,2,False,example.txt:31004; example.txt:31013
rozmawiali,1,False,example.txt:40626
rozmawiał,1,True,example.txt:30670
rozmowa,1,False,example.txt:41699
rozmowiwszy,1,True,example.txt:29712
rozmowniwszy,1,True,example.txt:31328
rozmowy,1,False,example.txt:11147
rozmyslem,1,False,example.txt:22395
roznicach,1,False,example.txt:8933
rozniezey,1,False,example.txt:24324
rozpadly,1,False,example.txt:37710
rozpisany,1,False,example.txt:31915
rozpra,1,False,example.txt:28783
rozprana,1,False,example.txt:24321
rozprawic,2,False,example.txt:4311; example.txt:4314
rozprawie,1,False,example.txt:31032
rozprawić,1,True,example.txt:41878
rozprawił,1,True,example.txt:41898
rozrzucać,1,True,example.txt:15949
rozrządzenie,1,True,example.txt:29933
rozsadhkom,1,False,example.txt:37294
rozsowbalo,1,False,example.txt:30325
rozuiazal,1,False,example.txt:1301
rozumiano,1,False,example.txt:31209
rozumiał,1,True,example.txt:4255
rozumie,1,False,example.txt:31204
rozumiec,2,False,example.txt:13154; example.txt:31879
rozumieiac,1,False,example.txt:7939
rozumiejąc,1,True,example.txt:29714
rozumieli,1,False,example.txt:31999
rozumu,2,False,example.txt:13149; example.txt:35946
rozzłączeme,1,True,example.txt:24322
rozłuskie,1,True,example.txt:29738
rościła,1,True,example.txt:26189
rożnicze,1,True,example.txt:18914
rticularem,1,False,example.txt:44388
ruchome,2,False,example.txt:80; example.txt:26419
ruchomemi,1,False,example.txt:22393
ruchomi,1,False,example.txt:26421
ruchomych,2,False,example.txt:1400; example.txt:8961
ruinosis,1,False,example.txt:24155
ruisomysl,1,False,example.txt:41482
rumcuis,1,False,example.txt:4173
runculam,1,False,example.txt:17707
rupturas,1,False,example.txt:33510
rusyli,1,False,example.txt:7613
ruszac,2,True,example.txt:696; example.txt:3317
ruszgum,1,True,example.txt:34080
ruszyc,1,True,example.txt:38522
ruszyla,1,True,example.txt:16934
ruszyt,1,True,example.txt:90
ruszyła,1,True,example.txt:38696
rutsomych,1,False,example.txt:44809
rycerskim,1,False,example.txt:2242
rychterce,1,False,example.txt:17288
ryczowsska,1,True,example.txt:18861
rynkach,1,False,example.txt:30963
ryszkowskam,1,True,example.txt:3142
ryzyko,1,False,example.txt:34382
rzadzamy,1,True,example.txt:29999
rzeczenia,1,True,example.txt:1355
rzeliom,1,True,example.txt:26087
rzelnik,1,True,example.txt:48063
rzemieslnego,1,True,example.txt:50376
rzemyo,1,True,example.txt:18401
rzepiej,1,True,example.txt:23427
rzeźbą,1,True,example.txt:33059
rzuconych,1,True,example.txt:8924
rzymosci,1,True,example.txt:22424
rzyszych,1,True,example.txt:48960
różnym,1,True,example.txt:33089
rękami,1,True,example.txt:38537
rękawow,1,True,example.txt:40724
rętonski,1,True,example.txt:29037
sabalinskie,1,False,example.txt:49027
sabuchasupra,1,False,example.txt:3505
sadubowi,1,False,example.txt:2384
saepedictis,1,False,example.txt:48390
saepenumero,2,False,example.txt:19515; example.txt:27330
sahadom,1,False,example.txt:37323
saibyc,1,False,example.txt:27713
salutare,1,False,example.txt:31144
salvoconductibus,1,False,example.txt:12978
samborowai,1,False,example.txt:18947
samokrzei,1,True,example.txt:30217
samolat,2,False,example.txt:30373; example.txt:30379
samowai,1,False,example.txt:22193
samowala,1,False,example.txt:29816
samowales,1,False,example.txt:31033
samuycie,1,False,example.txt:30317
sanguinearum,1,False,example.txt:3076
sanguinolentis,2,False,example.txt:13055; example.txt:13226
sanitatem,1,False,example.txt:30087
sanowicza,1,True,example.txt:8961
sapleciona,1,False,example.txt:5809
sarozym,1,False,example.txt:11529
sasadlo,1,False,example.txt:10844
sasiada,1,False,example.txt:27924
sasiady,1,False,example.txt:31369
sasiedzi,2,True,example.txt:37733; example.txt:38327
sastąpić,1,True,example.txt:5811
satagebat,1,False,example.txt:43550
satisdare,1,False,example.txt:28825
saubiniis,1,False,example.txt:31181
saxeptae,2,False,example.txt:26345; example.txt:26352
scandalum,1,False,example.txt:14284
scateramie,1,False,example.txt:1299
scendisse,2,False,example.txt:23202; example.txt:36738
schadzać,1,True,example.txt:37388
schkzo,1,False,example.txt:37296
schlepikiem,1,False,example.txt:26302
schliepu,1,False,example.txt:26314
schliepą,1,True,example.txt:26304
schodBar,1,False,example.txt:22511
schodziech,1,True,example.txt:2402
scholastica,1,False,example.txt:34250
scholasticis,2,False,example.txt:2660; example.txt:19828
schorzalem,1,True,example.txt:34995
schorączia,1,True,example.txt:33101
schowania,1,False,example.txt:36315
schowanie,2,False,example.txt:43060; example.txt:47894
schowany,1,False,example.txt:37066
schownatna,1,False,example.txt:18421
schronił,1,True,example.txt:30268
schronplimie,1,False,example.txt:30198
schusza,1,True,example.txt:25055
sciciel,1,False,example.txt:36345
scieszkami,1,True,example.txt:40499
sciszky,1,True,example.txt:40571
sciuthi,1,False,example.txt:50819
sciverit,2,False,example.txt:6132; example.txt:43204
sciągac,1,True,example.txt:13201
sciągać,1,True,example.txt:37122
scogos,1,False,example.txt:30434
scriberem,1,False,example.txt:18109
scrinijsque,1,False,example.txt:13866
scrutinij,2,False,example.txt:30803; example.txt:37991
scrutinium,1,False,example.txt:30977
scybydzą,1,True,example.txt:22928
seberian,1,False,example.txt:18861
sebolerati,1,False,example.txt:2996
seconomia,1,False,example.txt:43346
secundapostridie,1,False,example.txt:42784
securare,1,False,example.txt:38964
sedandos,2,False,example.txt:30037; example.txt:30466
sediuratoria,1,False,example.txt:50909
sedziskiey,1,True,example.txt:24581
segregandam,1,False,example.txt:10357
segregare,1,False,example.txt:21812
segregatam,1,False,example.txt:13450
segregatas,1,False,example.txt:46809
segregationem,1,False,example.txt:19579
seguelie,1,False,example.txt:35960
seiowic,1,False,example.txt:33569
seiunctas,1,False,example.txt:21547
seiungere,1,False,example.txt:21811
sellarij,1,False,example.txt:36235
semestri,2,False,example.txt:2096; example.txt:40795
semiconsortis,1,False,example.txt:45148
semifundium,1,False,example.txt:13455
semimortua,1,False,example.txt:48166
semiulna,1,False,example.txt:17512
semiuoce,1,False,example.txt:7301
semivolam,1,False,example.txt:22152
senectutem,2,False,example.txt:12269; example.txt:52177
sentaneo,1,False,example.txt:18686
sententissime,1,False,example.txt:9727
sentientialiter,1,False,example.txt:45817
separanturconiunctimque,1,False,example.txt:41305
sepedictibus,1,False,example.txt:2980
sepedicto,1,False,example.txt:9776
sepefatam,1,False,example.txt:5391
sepelivit,1,False,example.txt:19347
sepememorati,1,False,example.txt:20201
sepimenta,2,False,example.txt:37506; example.txt:37817
sepimentoque,1,False,example.txt:26334
seposteratum,1,False,example.txt:49120
sepulturae,2,False,example.txt:22379; example.txt:31124
sepulturam,1,False,example.txt:48830
sequelam,1,False,example.txt:40254
sequerent,1,False,example.txt:41394
sequestratae,1,False,example.txt:6892
serawonym,1,False,example.txt:11535
serdecznij,1,True,example.txt:22331
sericea,1,False,example.txt:14385
sericeae,1,False,example.txt:15269
sericeum,1,False,example.txt:26852
seruacionem,1,False,example.txt:35444
seruarunt,1,False,example.txt:42032
seruicij,2,False,example.txt:45132; example.txt:45133
seruicio,1,False,example.txt:16185
seruiciorum,2,False,example.txt:9152; example.txt:19449
seruiebat,2,False,example.txt:10912; example.txt:42386
seruire,1,False,example.txt:10745
seruitiae,1,False,example.txt:9061
seruitiorum,1,False,example.txt:39461
seruitium,1,False,example.txt:46288
seruitute,1,False,example.txt:47090
servicia,1,False,example.txt:44948
serviebat,1,False,example.txt:48714
servire,1,False,example.txt:2020
servitor,1,False,example.txt:46782
servitute,2,False,example.txt:6098; example.txt:10374
servituti,1,False,example.txt:47929
servivit,1,False,example.txt:2020
sesowaniu,1,False,example.txt:288
severitatemque,1,False,example.txt:37656
sexuitiorum,1,False,example.txt:36108
seylardis,1,False,example.txt:12942
sffaramiem,1,False,example.txt:35042
sfoliarstwie,1,False,example.txt:37323
shandlowało,1,True,example.txt:38725
shladniyszych,1,True,example.txt:34397
shromadzona,1,True,example.txt:26305
siadac,1,False,example.txt:24678
siadacz,1,True,example.txt:30307
sicerarij,1,False,example.txt:49319
sichego,1,False,example.txt:37089
sidentiae,1,False,example.txt:52210
siderantes,1,False,example.txt:35140
siedemnascie,2,False,example.txt:17329; example.txt:17331
siedmnascie,2,False,example.txt:11741; example.txt:13892
siedmnaście,1,True,example.txt:22411
siedmset,1,False,example.txt:673
siedmseth,1,False,example.txt:13874
siedmsets,1,False,example.txt:4912
siedstrycze,1,True,example.txt:14104
siedzialo,1,True,example.txt:31006
siedzącego,1,True,example.txt:30968
siedzący,1,True,example.txt:31013
siedzączego,1,True,example.txt:29959
siekierami,1,False,example.txt:30426
siekierke,1,False,example.txt:38092
siempzes,1,False,example.txt:42428
sieniach,1,False,example.txt:47888
sieross,1,False,example.txt:31969
sierostais,1,False,example.txt:31970
sierota,2,False,example.txt:38286; example.txt:48421
sierotom,2,False,example.txt:34566; example.txt:48427
sierott,1,False,example.txt:26016
sieroty,1,False,example.txt:20839
signalisare,1,False,example.txt:5132
signandos,1,False,example.txt:29267
signetow,1,False,example.txt:50006
siliginacei,2,False,example.txt:19311; example.txt:19325
siliginaceum,1,False,example.txt:19315
simultaneo,1,False,example.txt:53038
singulosquarumcumque,1,False,example.txt:9922
sinowszkie,1,True,example.txt:12699
siodmego,1,False,example.txt:8613
siodsma,2,False,example.txt:47235; example.txt:47262
siolobna,1,False,example.txt:8074
sionaluoska,1,False,example.txt:45527
sistendo,1,False,example.txt:27794
sitieius,1,False,example.txt:43856
sitummodi,1,False,example.txt:42395
siódmem,1,True,example.txt:36198
skabamia,1,False,example.txt:30691
skadkolwiek,1,False,example.txt:8956
skalatar,1,False,example.txt:30512
skaleze,1,False,example.txt:30247
skarbney,2,False,example.txt:34628; example.txt:34642
skarbnik,1,False,example.txt:42948
skarbowa,1,False,example.txt:23700
skarzat,1,True,example.txt:45072
skarżyć,1,True,example.txt:8642
skarżył,2,True,example.txt:30295; example.txt:38687
skarżąc,1,True,example.txt:29732
skatiey,1,False,example.txt:30366
skazelioną,1,True,example.txt:29720
skaznyby,1,False,example.txt:18925
skazowal,1,False,example.txt:12866
skazymianey,1,False,example.txt:30161
skałbie,1,True,example.txt:33041
skiemicz,1,True,example.txt:28811
skladayą,1,True,example.txt:30954
skladnego,1,False,example.txt:34393
skladnych,1,False,example.txt:34390
sklepienie,1,False,example.txt:37713
sklepista,2,False,example.txt:2362; example.txt:2400
sklepovego,1,False,example.txt:12174
sklepykowyt,1,False,example.txt:12156
skliepikiem,1,False,example.txt:18441
skoczil,1,True,example.txt:30313
skodliwa,1,False,example.txt:22865
skodliwie,1,False,example.txt:26029
skonani,1,False,example.txt:33612
skonania,1,False,example.txt:37378
skonaniu,1,False,example.txt:29888
skonczema,1,True,example.txt:28785
skoonbyli,1,False,example.txt:30389
skorysz,1,True,example.txt:30392
skotnikem,1,False,example.txt:23607
skowane,1,False,example.txt:13842
skromnosci,1,False,example.txt:31900
skrzecil,2,True,example.txt:31348; example.txt:31349
skrzedz,2,True,example.txt:37324; example.txt:37338
skrzyipek,1,True,example.txt:30342
skrzykami,1,True,example.txt:30507
skrzypkowie,1,True,example.txt:30272
skrzywdzonym,1,True,example.txt:27707
skubyda,1,False,example.txt:35954
skulany,1,False,example.txt:33648
skundowal,1,False,example.txt:16172
skupswa,1,False,example.txt:50082
skupymac,1,False,example.txt:13096
skurzony,1,True,example.txt:30604
skuteczne,1,True,example.txt:49952
skuterme,1,False,example.txt:13093
skutku,1,False,example.txt:29889
skwitowała,1,True,example.txt:31645
skądinąd,1,True,example.txt:8918
slannegó,1,True,example.txt:26402
slauiaburgensis,1,False,example.txt:38028
slawentnemi,1,False,example.txt:18909
slechiewski,1,False,example.txt:33659
slimosnych,1,False,example.txt:32742
sliszny,1,True,example.txt:10962
slodarz,1,True,example.txt:23300
slodownie,1,False,example.txt:37337
slodycz,1,True,example.txt:40806
slubienie,1,False,example.txt:30477
slubiep,1,False,example.txt:22466
slubiwssy,1,False,example.txt:1353
slubuią,1,True,example.txt:37065
slubyowai,1,False,example.txt:18950
sludzyemini,1,True,example.txt:4015
slupieni,1,False,example.txt:14057
slupnaza,1,False,example.txt:49895
slusars,2,False,example.txt:36278; example.txt:49901
slusarza,1,True,example.txt:49865
slusiyes,1,False,example.txt:34563
slusznego,1,True,example.txt:34392
slusznosc,2,True,example.txt:6518; example.txt:33594
slusznych,2,True,example.txt:23361; example.txt:29882
slusznymi,2,True,example.txt:31964; example.txt:31982
sluszom,1,True,example.txt:6460
sluszącego,1,True,example.txt:29887
sluzacego,1,False,example.txt:29886
sluzacym,1,False,example.txt:35516
sluzebnice,1,False,example.txt:50945
sluzebnicy,1,False,example.txt:45071
sluzebnik,2,False,example.txt:23734; example.txt:34045
sluzilem,1,False,example.txt:37533
sluzynkie,1,False,example.txt:23377
smarłym,1,True,example.txt:42884
smelsy,1,False,example.txt:22195
smierayący,1,True,example.txt:30685
smiertelnosci,1,False,example.txt:22390
smiertelny,1,False,example.txt:29857
smietali,1,False,example.txt:37535
smithii,1,False,example.txt:46020
smniescem,1,False,example.txt:42692
smolbiesiarty,1,False,example.txt:24460
smoszadza,1,True,example.txt:11717
smurkami,1,False,example.txt:5198
smurowai,1,False,example.txt:18948
smyczka,1,True,example.txt:50797
smykami,1,False,example.txt:30464
snaidzone,1,True,example.txt:49833
snurkami,1,False,example.txt:32967
sobrzeczne,1,True,example.txt:2373
sobólemi,1,True,example.txt:13836
sociosque,1,False,example.txt:23258
sodalitatem,2,False,example.txt:21379; example.txt:21415
sodalitatemque,1,False,example.txt:21384
sodalitates,1,False,example.txt:21387
sodalitati,1,False,example.txt:21390
solarna,1,False,example.txt:2364
solemniterordinauerunt,1,False,example.txt:15780
solicitudinem,1,False,example.txt:18309
solidante,1,False,example.txt:27935
solidaritati,1,False,example.txt:40003
sollicitationem,1,False,example.txt:5034
sollicitus,1,False,example.txt:44276
solthiss,1,False,example.txt:39309
solucien,1,False,example.txt:37298
solueritActum,1,False,example.txt:47483
soluimusque,1,False,example.txt:45478
soluisse,1,False,example.txt:39685
solvebatur,1,False,example.txt:42014
solvisse,1,False,example.txt:10972
sopiendas,2,False,example.txt:36810; example.txt:44677
sordidisque,1,False,example.txt:21385
sororinam,1,False,example.txt:34733
sororiunculis,1,False,example.txt:17710
sortiatur,1,False,example.txt:25915
sorticunculas,1,False,example.txt:50928
sortiretur,2,False,example.txt:10290; example.txt:21306
sortispaterna,1,False,example.txt:18848
sortiter,1,False,example.txt:7659
sortitioneque,1,False,example.txt:4578
sosnowey,1,False,example.txt:11732
sotiak,1,False,example.txt:21224
spadaiący,1,True,example.txt:23869
spadkiem,2,False,example.txt:10862; example.txt:22399
spadszogorwiczoni,1,True,example.txt:29216
spalili,1,False,example.txt:2277
spaniorzkami,2,True,example.txt:32980; example.txt:32981
spaterme,2,False,example.txt:31149; example.txt:31150
spathae,1,False,example.txt:41132
specificentur,1,False,example.txt:5672
spektabat,1,False,example.txt:6270
spelnnyis,1,False,example.txt:37288
spensiey,1,False,example.txt:23005
spernandi,1,False,example.txt:15308
spernente,1,False,example.txt:26826
spiculis,1,False,example.txt:44133
spierać,1,True,example.txt:24016
spikassin,1,False,example.txt:11857
spilnosci,1,False,example.txt:31303
spisanego,1,False,example.txt:37374
spisanemi,1,False,example.txt:33593
spisanych,1,False,example.txt:6353
spiączego,1,True,example.txt:40507
spiżarnią,1,True,example.txt:18417
splacila,1,False,example.txt:834
splacili,1,False,example.txt:50804
splaczenia,1,True,example.txt:33156
splatkiem,1,False,example.txt:29789
splodziwszy,1,True,example.txt:12419
splodzona,1,True,example.txt:43702
spobrodkiem,1,False,example.txt:17259
spocinawe,1,False,example.txt:11115
spodarskie,1,False,example.txt:38543
spodlienia,1,False,example.txt:25040
spodnicami,1,False,example.txt:11644
spodythania,1,False,example.txt:22484
spodzenia,1,True,example.txt:25054
spoleczni,1,True,example.txt:23370
spolecznictwa,1,True,example.txt:23405
spoliationum,1,False,example.txt:44769
spolkownika,1,False,example.txt:22530
spolnoscią,1,True,example.txt:29738
spomenuta,1,False,example.txt:51820
spomieszu,1,True,example.txt:31373
spopondissent,1,False,example.txt:27607
sporadzila,1,True,example.txt:14814
sposhym,1,False,example.txt:12191
spowiedayącz,1,True,example.txt:30664
spowiedzeniem,1,True,example.txt:29757
spowinnosci,1,False,example.txt:28026
spoxame,1,False,example.txt:38775
spranowai,1,False,example.txt:31992
sprauedliwy,1,False,example.txt:38758
sprawiony,1,False,example.txt:24260
sprawiwszy,2,True,example.txt:22539; example.txt:47227
sprawnyby,1,False,example.txt:24608
sprawonowalem,1,False,example.txt:24626
sprawowac,2,False,example.txt:34555; example.txt:38525
sprawowal,1,False,example.txt:20626
sprawowanie,1,False,example.txt:3726
sprawować,1,True,example.txt:3727
sprawowała,1,True,example.txt:35037
sprawowyc,1,False,example.txt:50012
sprawozdanie,1,False,example.txt:24593
spretalnego,1,False,example.txt:42707
spruchnialosci,1,False,example.txt:37927
sprybydni,2,False,example.txt:26315; example.txt:26316
sprzanial,1,True,example.txt:30528
sprzeciwiac,2,True,example.txt:7584; example.txt:49924
sprzeciwiaiac,1,True,example.txt:30557
sprzeciwili,1,True,example.txt:49978
spueretem,1,False,example.txt:18406
spultakiem,1,False,example.txt:31004
spulthaku,1,False,example.txt:29748
spustoszałej,1,True,example.txt:37058
spustoszały,1,True,example.txt:38545
spustoszek,1,True,example.txt:38724
spustoszenia,2,True,example.txt:37349; example.txt:37733
spustoszenie,2,True,example.txt:12626; example.txt:38576
spustoszeniu,1,True,example.txt:28768
spwanej,1,False,example.txt:26102
spytałieskże,1,True,example.txt:29717
sredniego,2,False,example.txt:5195; example.txt:12167
srodkowy,1,False,example.txt:46814
srodnia,2,False,example.txt:25053; example.txt:46825
sromotnika,1,False,example.txt:30570
srotowi,1,False,example.txt:33183
srowskiem,1,False,example.txt:37677
srzedmey,1,True,example.txt:7355
srzybrziniczem,1,True,example.txt:10793
ssabel,1,False,example.txt:50387
ssafianos,1,False,example.txt:7743
ssasiedztwie,1,True,example.txt:16152
sserszey,1,True,example.txt:48432
sstoczony,1,True,example.txt:50792
sstranbu,1,False,example.txt:24207
sstrielami,1,False,example.txt:30704
sszedlby,1,True,example.txt:44825
stabiliendos,1,False,example.txt:34477
stabilisuti,1,False,example.txt:14201
stabilitatem,1,False,example.txt:3453
staienka,1,False,example.txt:49844
staienku,1,False,example.txt:40812
stametowych,1,False,example.txt:32978
stanadanne,1,False,example.txt:24400
stanczonym,1,True,example.txt:30210
stanely,1,False,example.txt:24277
stanowili,1,False,example.txt:23376
stanowiskow,1,False,example.txt:49999
stanowskiey,1,False,example.txt:37712
stantinopolitano,1,False,example.txt:25174
stantinoviensi,1,False,example.txt:28268
staphkonowski,1,False,example.txt:20043
staradawna,1,False,example.txt:37359
starayąci,1,True,example.txt:35971
starenka,1,False,example.txt:12185
stargowanych,1,False,example.txt:33043
starodawnemu,1,False,example.txt:3720
starodawnych,1,False,example.txt:3731
starosciego,1,False,example.txt:24069
starosczina,1,True,example.txt:37327
statuisse,1,False,example.txt:749
stawaiąc,1,True,example.txt:50467
stawiamy,1,False,example.txt:8285
stawkach,1,False,example.txt:37328
stawmiki,1,False,example.txt:11852
stempliowane,1,False,example.txt:17247
stempowac,1,False,example.txt:13089
stetisse,1,False,example.txt:44563
stillici,1,False,example.txt:9574
stiloet,1,False,example.txt:27947
stinowemi,1,False,example.txt:32989
stipendarii,1,False,example.txt:42347
stipendiarii,1,False,example.txt:7944
stipendiarij,1,False,example.txt:35260
stipendiarius,1,False,example.txt:28621
stipulata,1,False,example.txt:25804
stipulatione,1,False,example.txt:34194
stirpibus,1,False,example.txt:51772
stobenum,1,False,example.txt:911
stocajego,1,False,example.txt:7605
stodoły,1,True,example.txt:4266
stoiaeych,1,False,example.txt:87
stoiaączy,1,True,example.txt:26414
stoigiesciu,1,False,example.txt:41474
stoliarzom,1,True,example.txt:33174
stolikiem,1,False,example.txt:3634
stophero,1,False,example.txt:29545
stopherum,1,False,example.txt:39077
stophori,1,False,example.txt:10307
stornzył,1,True,example.txt:23531
stoyskim,1,False,example.txt:8701
stoyących,1,True,example.txt:33142
stoyącz,1,True,example.txt:29965
stoyącze,1,True,example.txt:29962
stoyąncz,1,True,example.txt:26445
stołowych,1,True,example.txt:17330
strabieni,2,False,example.txt:8700; example.txt:8710
stracaiąc,1,True,example.txt:44825
strachuka,1,False,example.txt:29313
stracili,1,False,example.txt:8952
stradendi,1,False,example.txt:46501
straszkami,1,True,example.txt:5194
straszliwa,1,True,example.txt:35017
straszyli,2,True,example.txt:30269; example.txt:32740
stratarum,1,False,example.txt:10352
strictata,1,False,example.txt:39096
striecznego,1,True,example.txt:12377
stringer,1,False,example.txt:34958
stringeret,1,False,example.txt:13659
strissimi,1,False,example.txt:5969
stronczikom,1,True,example.txt:18410
struantur,1,False,example.txt:47110
structam,1,False,example.txt:16829
strusze,1,True,example.txt:8304
strychowisa,1,False,example.txt:18448
stryszek,1,True,example.txt:7361
strzelac,1,True,example.txt:29822
strzeliai,1,True,example.txt:31105
strzeliat,1,True,example.txt:30546
strzeliaycie,1,True,example.txt:29855
strzeliayeis,1,True,example.txt:29854
strzelono,1,True,example.txt:30499
strzemiona,1,True,example.txt:13841
strzygaja,1,True,example.txt:3698
strzymala,1,True,example.txt:49885
strąymi,1,True,example.txt:18447
studebat,1,False,example.txt:22738
studebimus,1,False,example.txt:18583
student,1,False,example.txt:31040
studeret,1,False,example.txt:21378
stxbalkowskiego,1,False,example.txt:32743
stybymala,1,False,example.txt:24604
stychos,1,False,example.txt:17279
stąmpić,1,True,example.txt:22445
suasitque,1,False,example.txt:23448
subcamera,1,False,example.txt:10313
subdapiferi,1,False,example.txt:45107
subdelegand,1,False,example.txt:27963
subdelegati,1,False,example.txt:39969
subdelegato,1,False,example.txt:45044
subdiaconus,1,False,example.txt:38935
subditurosque,1,False,example.txt:19458
subductos,1,False,example.txt:48218
subductum,1,False,example.txt:26851
subelions,1,False,example.txt:24845
subendoni,1,False,example.txt:38609
subesse,2,False,example.txt:646; example.txt:8866
subeundi,1,False,example.txt:52573
subiektyi,1,False,example.txt:22191
subindatur,1,False,example.txt:2565
subinde,2,False,example.txt:43172; example.txt:47977
subinferret,1,False,example.txt:14260
subintroni,1,False,example.txt:25401
subiret,1,False,example.txt:51661
subiudicial,1,False,example.txt:24656
sublatis,2,False,example.txt:3166; example.txt:32042
subleuauimus,1,False,example.txt:24360
subleuetur,1,False,example.txt:12606
submietowal,1,False,example.txt:37934
subministrant,1,False,example.txt:45162
subministratis,1,False,example.txt:24032
subministrent,1,False,example.txt:51093
submittentem,1,False,example.txt:37440
submittowal,2,False,example.txt:24596; example.txt:24705
submittując,1,True,example.txt:3776
suboriri,1,False,example.txt:34192
subornationem,1,False,example.txt:27668
subornato,1,False,example.txt:41065
subponi,1,False,example.txt:35053
subscassid,1,False,example.txt:10231
subscriberet,1,False,example.txt:13278
subscriberetur,1,False,example.txt:4696
subscudes,1,False,example.txt:47967
subsegni,2,False,example.txt:26113; example.txt:26128
subselliorum,1,False,example.txt:41785
subsequeretur,1,False,example.txt:41607
subsequi,1,False,example.txt:10316
subseruies,1,False,example.txt:47431
subtelne,1,False,example.txt:50474
subtelney,1,False,example.txt:50503
subterfugere,1,False,example.txt:16642
subterfugerent,1,False,example.txt:16772
subterfugiente,1,False,example.txt:13262
subterranem,1,False,example.txt:48352
subtrasi,1,False,example.txt:49684
subvenire,1,False,example.txt:24351
subydzige,1,True,example.txt:27633
subymiliere,1,False,example.txt:23403
subypusibony,1,False,example.txt:16983
subywdzui,1,True,example.txt:27645
succedant,1,False,example.txt:10759
